1.380000 -3.271248 -6.119598 9.531468 -26.103008 -49.907935 -2.187703 -0.284835 -0.542956 0.009558 -28.483501 -54.295553 0.955788
1.390000 -3.556083 -6.662554 9.541026 -28.483501 -54.295553 0.955788 -0.310647 -0.589791 0.046105 -31.064706 -58.979093 4.610543
1.400000 -3.866730 -7.252345 9.587132 -31.064706 -58.979093 4.610543 -0.338561 -0.639452 0.088686 -33.856145 -63.945251 8.868598
1.410000 -4.205292 -7.891797 9.675818 -33.856145 -63.945251 8.868598 -0.368651 -0.691667 0.138357 -36.865055 -69.166735 13.835674
1.420000 -4.573942 -8.583465 9.814174 -36.865055 -69.166735 13.835674 -0.400952 -0.745975 0.196319 -40.095223 -74.597452 19.631922
1.430000 -4.974894 -9.329439 10.010493 -40.095223 -74.597452 19.631922 -0.435454 -0.801665 0.263920 -43.545446 -80.166457 26.391988
1.440000 -5.410349 -10.131104 10.274413 -43.545446 -80.166457 26.391988 -0.472075 -0.857705 0.342640 -47.207547 -85.770505 34.263978
1.450000 -5.882424 -10.988809 10.617053 -47.207547 -85.770505 34.263978 -0.510638 -0.912651 0.434067 -51.063843 -91.265062 43.406729
1.460000 -6.393063 -11.901459 11.051120 -51.063843 -91.265062 43.406729 -0.550840 -0.964538 0.539845 -55.083964 -96.453792 53.984535
1.470000 -6.943902 -12.865997 11.590966 -55.083964 -96.453792 53.984535 -0.592209 -1.010767 0.661583 -59.220947 -101.076735 66.158297
1.480000 -7.536112 -13.876764 12.252549 -59.220947 -101.076735 66.158297 -0.634065 -1.047978 0.800717 -63.406526 -104.797790 80.071752
1.490000 -8.170177 -14.924742 13.053266 -63.406526 -104.797790 80.071752 -0.675457 -1.071927 0.958313 -67.545652 -107.192720 95.831256
1.500000 -8.845634 -15.996669 14.011579 -67.545652 -107.192720 95.831256 -0.715104 -1.077398 1.134775 -71.510359 -107.739780 113.477520
1.510000 -9.560737 -17.074067 15.146354 -71.510359 -107.739780 113.477520 -0.751333 -1.058163 1.329480 -75.133301 -105.816265 132.947962
1.520000 -10.312070 -18.132230 16.475833 -75.133301 -105.816265 132.947962 -0.782016 -1.007058 1.540292 -78.201597 -100.705784 154.029160
1.530000 -11.094086 -19.139288 18.016125 -78.201597 -100.705784 154.029160 -0.804520 -0.916227 1.763007 -80.452016 -91.622681 176.300656
1.540000 -11.898606 -20.055514 19.779132 -80.452016 -91.622681 176.300656 -0.815691 -0.777614 1.990744 -81.569082 -77.761362 199.074407
1.550000 -12.714297 -20.833128 21.769876 -81.569082 -77.761362 199.074407 -0.811883 -0.583785 2.213388 -81.188310 -58.378524 221.338828
1.560000 -13.526180 -21.416913 23.983264 -81.188310 -58.378524 221.338828 -0.789073 -0.329142 2.417225 -78.907332 -32.914184 241.722500
1.570000 -14.315253 -21.746055 26.400489 -78.907332 -32.914184 241.722500 -0.743080 -0.011514 2.584993 -74.308017 -1.151353 258.499314
1.580000 -15.058334 -21.757569 28.985482 -74.308017 -1.151353 258.499314 -0.669923 0.365973 2.696618 -66.992351 36.597283 269.661764
1.590000 -15.728257 -21.391596 31.682099 -66.992351 36.597283 269.661764 -0.566334 0.793046 2.730883 -56.633388 79.304603 273.088321
1.600000 -16.294591 -20.598550 34.412983 -56.633388 79.304603 273.088321 -0.430396 1.250955 2.668190 -43.039589 125.095478 266.818979
1.610000 -16.724987 -19.347595 37.081172 -43.039589 125.095478 266.818979 -0.262261 1.712301 2.494259 -26.226083 171.230083 249.425929
1.620000 -16.987248 -17.635294 39.575432 -26.226083 171.230083 249.425929 -0.064805 2.142700 2.204242 -6.480467 214.270017 220.424249
1.630000 -17.052052 -15.492594 41.779674 -6.480467 214.270017 220.424249 0.155946 2.504643 1.806212 15.594581 250.464316 180.621179
1.640000 -16.896107 -12.987951 43.585886 15.594581 250.464316 180.621179 0.390816 2.763287 1.322740 39.081554 276.328737 132.274034
1.650000 -16.505291 -10.224664 44.908626 39.081554 276.328737 132.274034 0.628063 2.893065 0.789438 62.806272 289.306457 78.943799
1.660000 -15.877228 -7.331599 45.698064 62.806272 289.306457 78.943799 0.854563 2.883278 0.250093 85.456290 288.327802 25.009347
1.670000 -15.022665 -4.448321 45.948157 85.456290 288.327802 25.009347 1.057434 2.740775 -0.250707 105.743441 274.077486 -25.070672
1.680000 -13.965231 -1.707547 45.697451 105.743441 274.077486 -25.070672 1.225768 2.488565 -0.675486 122.576845 248.856535 -67.548620
1.690000 -12.739463 0.781019 45.021965 122.576845 248.856535 -67.548620 1.352048 2.160697 -0.999937 135.204814 216.069662 -99.993689
1.700000 -11.387414 2.941715 44.022028 135.204814 216.069662 -99.993689 1.432913 1.795078 -1.215426 143.291298 179.507755 -121.542587
1.710000 -9.954502 4.736793 42.806602 143.291298 179.507755 -121.542587 1.469129 1.426555 -1.327656 146.912944 142.655548 -132.765616
1.720000 -8.485372 6.163348 41.478946 146.912944 142.655548 -132.765616 1.464872 1.082105 -1.352562 146.487204 108.210522 -135.256195
1.730000 -7.020500 7.245454 40.126384 146.487204 108.210522 -135.256195 1.426595 0.778878 -1.311195 142.659536 77.887826 -131.119475
1.740000 -5.593905 8.024332 38.815189 142.659536 77.887826 -131.119475 1.361824 0.524748 -1.225177 136.182365 52.474806 -122.517726
1.750000 -4.232081 8.549080 37.590012 136.182365 52.474806 -122.517726 1.278116 0.320366 -1.113604 127.811610 32.036629 -111.360423
1.760000 -2.953965 8.869446 36.476408 127.811610 32.036629 -111.360423 1.182341 0.161696 -0.991528 118.234112 16.169566 -99.152849
1.770000 -1.771624 9.031142 35.484879 118.234112 16.169566 -99.152849 1.080277 0.042292 -0.869695 108.027657 4.229250 -86.969546
1.780000 -0.691347 9.073434 34.615184 108.027657 4.229250 -86.969546 0.976478 -0.045000 -0.755033 97.647817 -4.500044 -75.503263
1.790000 0.285131 9.028434 33.860151 97.647817 -4.500044 -75.503263 0.874330 -0.106993 -0.651460 87.433031 -10.699343 -65.146019
1.800000 1.159461 8.921440 33.208691 87.433031 -10.699343 -65.146019 0.776198 -0.149607 -0.560733 77.619794 -14.960714 -56.073320
1.810000 1.935659 8.771833 32.647958 77.619794 -14.960714 -56.073320 0.683617 -0.177687 -0.483166 68.361743 -17.768694 -48.316638
1.820000 2.619276 8.594146 32.164791 68.361743 -17.768694 -48.316638 0.597487 -0.195029 -0.418191 59.748700 -19.502886 -41.819139
1.830000 3.216763 8.399117 31.746600 59.748700 -19.502886 -41.819139 0.518235 -0.204510 -0.364752 51.823541 -20.451043 -36.475227
1.840000 3.734999 8.194607 31.381848 51.823541 -20.451043 -36.475227 0.445961 -0.208258 -0.321568 44.596083 -20.825804 -32.156849
1.850000 4.180960 7.986349 31.060279 44.596083 -20.825804 -32.156849 0.380539 -0.207813 -0.287300 38.053895 -20.781253 -28.729957
1.860000 4.561498 7.778536 30.772980 38.053895 -20.781253 -28.729957 0.321704 -0.204275 -0.260642 32.170380 -20.427479 -26.064177
1.870000 4.883202 7.574262 30.512338 32.170380 -20.427479 -26.064177 0.269106 -0.198425 -0.240380 26.910594 -19.842516 -24.038024
1.880000 5.152308 7.375837 30.271958 26.910594 -19.842516 -24.038024 0.222353 -0.190817 -0.225413 22.235283 -19.081663 -22.541333
1.890000 5.374661 7.185020 30.046544 22.235283 -19.081663 -22.541333 0.181036 -0.181845 -0.214760 18.103589 -18.184502 -21.476042
1.900000 5.555697 7.003175 29.831784 18.103589 -18.184502 -21.476042 0.144748 -0.171800 -0.207561 14.474780 -17.180011 -20.756051
1.910000 5.700445 6.831375 29.624223 14.474780 -17.180011 -20.756051 0.113093 -0.160902 -0.203066 11.309301 -16.090171 -20.306573
1.920000 5.813538 6.670473 29.421158 11.309301 -16.090171 -20.306573 0.085694 -0.149324 -0.200633 8.569354 -14.932427 -20.063269
1.930000 5.899231 6.521149 29.220525 8.569354 -14.932427 -20.063269 0.062192 -0.137213 -0.199713 6.219176 -13.721308 -19.971286
1.940000 5.961423 6.383936 29.020812 6.219176 -13.721308 -19.971286 0.042251 -0.124694 -0.199843 4.225127 -12.469429 -19.984283
1.950000 6.003674 6.259241 28.820969 4.225127 -12.469429 -19.984283 0.025557 -0.111881 -0.200635 2.555672 -11.188074 -20.063492
1.960000 6.029231 6.147361 28.620334 2.555672 -11.188074 -20.063492 0.011813 -0.098875 -0.201768 1.181297 -9.887500 -20.176812
